RiderID,RaceName,Year,Position,BikeNumber,RiderURL,Rider1,Rider2,Machine,Time,Speed
8532,TT 2008 Scottish Life International Superstock TT Results,2008,30,45,/TT-Database/competitors.aspx?ride_id=8532,Paul SHOESMITH,,1000 YAMAHA R1,18:17.9,115.65
3882,TT 2008 Scottish Life International Superstock TT Results,2008,31,50,/TT-Database/competitors.aspx?ride_id=3882,Dave Madsen-Mygdal,,1000 YAMAHA R1,18:37.1,115.18
9849,TT 2008 Scottish Life International Superstock TT Results,2008,32,46,/TT-Database/competitors.aspx?ride_id=9849,Oliver Linsdell,,1000 YAMAHA R1,18:47.5,114.925
3704,TT 2008 Scottish Life International Superstock TT Results,2008,33,54,/TT-Database/competitors.aspx?ride_id=3704,John Crellin,,1000 SUZUKI GSXR,19:06.8,114.458
8250,TT 2008 Scottish Life International Superstock TT Results,2008,34,53,/TT-Database/competitors.aspx?ride_id=8250,Thomas Schoenfelder,,1000 SUZUKI GSXR,19:10.0,114.382
9791,TT 2008 Scottish Life International Superstock TT Results,2008,35,73,/TT-Database/competitors.aspx?ride_id=9791,Antonio Maeso,,1000 YAMAHA R1,19:16.2,114.232
3904,TT 2008 Scottish Life International Superstock TT Results,2008,36,63,/TT-Database/competitors.aspx?ride_id=3904,Chris Petty,,1000 SUZUKI GSXR,19:24.9,114.024
3604,TT 2008 Scottish Life International Superstock TT Results,2008,37,37,/TT-Database/competitors.aspx?ride_id=3604,Jim Hodson,,1000 YAMAHA R1,19:50.5,113.415
8608,TT 2008 Scottish Life International Superstock TT Results,2008,38,48,/TT-Database/competitors.aspx?ride_id=8608,James Edmeades,,1000 Kawasaki ZX10,20:08.7,112.985
8270,TT 2008 Scottish Life International Superstock TT Results,2008,39,60,/TT-Database/competitors.aspx?ride_id=8270,Alan Connor,,1000 SUZUKI GSXR,20:18.2,112.763
4490,TT 2008 Scottish Life International Superstock TT Results,2008,40,69,/TT-Database/competitors.aspx?ride_id=4490,Michael Crellin,,1000 SUZUKI GSXR,20:40.5,112.243
3778,TT 2008 Scottish Life International Superstock TT Results,2008,41,67,/TT-Database/competitors.aspx?ride_id=3778,Toni Rechberger,,1000 Honda,21:42.5,110.824
8455,TT 2008 Scottish Life International Superstock TT Results,2008,42,42,/TT-Database/competitors.aspx?ride_id=8455,David PAREDES,,1000 YAMAHA R1,22:36.0,109.628
9782,TT 2008 Relentless Supersport Junior TT 1 Results,2008,1,10,/TT-Database/competitors.aspx?ride_id=9782,Steve Plater,,600 YAMAHA R6,14:01.1,122.338
4307,TT 2008 Relentless Supersport Junior TT 1 Results,2008,2,3,/TT-Database/competitors.aspx?ride_id=4307,John McGuinness,,600 Honda,14:04.5,122.245
9783,TT 2008 Relentless Supersport Junior TT 1 Results,2008,3,4,/TT-Database/competitors.aspx?ride_id=9783,Keith Amor,,600 Honda,14:12.3,122.03
4541,TT 2008 Relentless Supersport Junior TT 1 Results,2008,4,7,/TT-Database/competitors.aspx?ride_id=4541,Ryan Farquhar,,600 Kawasaki ZX6,14:14.3,121.976
3649,TT 2008 Relentless Supersport Junior TT 1 Results,2008,5,9,/TT-Database/competitors.aspx?ride_id=3649,Ian Lougher,,600 YAMAHA R6,14:15.5,121.942
9784,TT 2008 Relentless Supersport Junior TT 1 Results,2008,6,18,/TT-Database/competitors.aspx?ride_id=9784,Gary Johnson,,600 Honda,14:50.9,120.981
4974,TT 2008 Relentless Supersport Junior TT 1 Results,2008,7,11,/TT-Database/competitors.aspx?ride_id=4974,Mark Parrett,,600 YAMAHA R6,15:26.9,120.02
8625,TT 2008 Relentless Supersport Junior TT 1 Results,2008,8,20,/TT-Database/competitors.aspx?ride_id=8625,Mats Nilsson,,600 Honda,15:32.2,119.879
8526,TT 2008 Relentless Supersport Junior TT 1 Results,2008,9,6,/TT-Database/competitors.aspx?ride_id=8526,Cameron DONALD,,600 SUZUKI GSXR,15:33.1,119.853
8649,TT 2008 Relentless Supersport Junior TT 1 Results,2008,10,23,/TT-Database/competitors.aspx?ride_id=8649,Michael Dunlop,,600 YAMAHA R6,15:33.3,119.85
4070,TT 2008 Relentless Supersport Junior TT 1 Results,2008,11,14,/TT-Database/competitors.aspx?ride_id=4070,Chris Palmer,,600 YAMAHA R6,15:52.2,119.352
4343,TT 2008 Relentless Supersport Junior TT 1 Results,2008,12,13,/TT-Database/competitors.aspx?ride_id=4343,Adrian Archibald,,600 YAMAHA R6,16:01.7,119.102
4545,TT 2008 Relentless Supersport Junior TT 1 Results,2008,13,16,/TT-Database/competitors.aspx?ride_id=4545,Ian Pattinson,,600 Honda,16:14.1,118.781
4391,TT 2008 Relentless Supersport Junior TT 1 Results,2008,14,25,/TT-Database/competitors.aspx?ride_id=4391,Carl Rennie,,600 SUZUKI GSXR,16:14.4,118.771
2691,TT 2008 Relentless Supersport Junior TT 1 Results,2008,15,21,/TT-Database/competitors.aspx?ride_id=2691,Roy Richardson,,600 YAMAHA R6,16:14.7,118.763
8534,TT 2008 Relentless Supersport Junior TT 1 Results,2008,16,22,/TT-Database/competitors.aspx?ride_id=8534,Les SHAND,,600 SUZUKI GSXR,16:46.1,117.954
8158,TT 2008 Relentless Supersport Junior TT 1 Results,2008,17,31,/TT-Database/competitors.aspx?ride_id=8158,Davy Morgan,,600 YAMAHA R6,16:52.8,117.782
9849,TT 2008 Relentless Supersport Junior TT 1 Results,2008,18,41,/TT-Database/competitors.aspx?ride_id=9849,Oliver Linsdell,,600 YAMAHA R6,17:20.5,117.081
9850,TT 2008 Relentless Supersport Junior TT 1 Results,2008,19,35,/TT-Database/competitors.aspx?ride_id=9850,James Hillier,,600 SUZUKI GSXR,17:40.8,116.572
9851,TT 2008 Relentless Supersport Junior TT 1 Results,2008,20,33,/TT-Database/competitors.aspx?ride_id=9851,Jamie Robinson,,600 Honda,18:00.3,116.086
4480,TT 2008 Relentless Supersport Junior TT 1 Results,2008,21,24,/TT-Database/competitors.aspx?ride_id=4480,Paul Dobbs,,600 YAMAHA R6,18:05.3,115.96
9789,TT 2008 Relentless Supersport Junior TT 1 Results,2008,22,34,/TT-Database/competitors.aspx?ride_id=9789,Ian Mackman,,675 Triumph Daytona,18:10.7,115.827
8349,TT 2008 Relentless Supersport Junior TT 1 Results,2008,23,38,/TT-Database/competitors.aspx?ride_id=8349,John Burrows,,600 YAMAHA R6,1:18:12,115.795
4547,TT 2008 Relentless Supersport Junior TT 1 Results,2008,24,30,/TT-Database/competitors.aspx?ride_id=4547,Paul Owen,,600 Honda,18:21.7,115.557
8629,TT 2008 Relentless Supersport Junior TT 1 Results,2008,25,76,/TT-Database/competitors.aspx?ride_id=8629,Kiaran Hankin,,600 Honda,19:18.5,114.177
9823,TT 2008 Relentless Supersport Junior TT 1 Results,2008,26,59,/TT-Database/competitors.aspx?ride_id=9823,Robert Barber,,675 Triumph Daytona,19:21.8,114.097
3082,TT 2008 Relentless Supersport Junior TT 1 Results,2008,27,67,/TT-Database/competitors.aspx?ride_id=3082,Chris McGahan,,600 YAMAHA R6,19:23.8,114.05
7925,TT 2008 Relentless Supersport Junior TT 1 Results,2008,28,51,/TT-Database/competitors.aspx?ride_id=7925,Alan Bennie,,600 YAMAHA R6,19:32.4,113.845
8263,TT 2008 Relentless Supersport Junior TT 1 Results,2008,29,36,/TT-Database/competitors.aspx?ride_id=8263,Craig Atkinson,,600 Honda,19:41.7,113.624
4272,TT 2008 Relentless Supersport Junior TT 1 Results,2008,30,56,/TT-Database/competitors.aspx?ride_id=4272,Phil Harvey,,600 YAMAHA R6,1:19:50,113.426
3882,TT 2008 Relentless Supersport Junior TT 1 Results,2008,31,49,/TT-Database/competitors.aspx?ride_id=3882,Dave Madsen-Mygdal,,600 YAMAHA R6,19:50.6,113.411
8532,TT 2008 Relentless Supersport Junior TT 1 Results,2008,32,45,/TT-Database/competitors.aspx?ride_id=8532,Paul SHOESMITH,,600 YAMAHA R6,19:58.9,113.216
9790,TT 2008 Relentless Supersport Junior TT 1 Results,2008,33,71,/TT-Database/competitors.aspx?ride_id=9790,David Hewson,,600 Kawasaki ZX6,20:11.5,112.92
3604,TT 2008 Relentless Supersport Junior TT 1 Results,2008,34,40,/TT-Database/competitors.aspx?ride_id=3604,Jim Hodson,,600 Honda,20:34.5,112.383
9852,TT 2008 Relentless Supersport Junior TT 1 Results,2008,35,77,/TT-Database/competitors.aspx?ride_id=9852,Sergio Romera,,600 Honda,20:38.7,112.285
8280,TT 2008 Relentless Supersport Junior TT 1 Results,2008,36,78,/TT-Database/competitors.aspx?ride_id=8280,Eric Wilson,,600 YAMAHA R6,21:07.8,111.614
9831,TT 2008 Relentless Supersport Junior TT 1 Results,2008,37,75,/TT-Database/competitors.aspx?ride_id=9831,Alessio Corradi,,675 Triumph Daytona,21:50.4,110.645
3704,TT 2008 Relentless Supersport Junior TT 1 Results,2008,38,58,/TT-Database/competitors.aspx?ride_id=3704,John Crellin,,600 YAMAHA R6,21:54.7,110.548
8270,TT 2008 Relentless Supersport Junior TT 1 Results,2008,39,66,/TT-Database/competitors.aspx?ride_id=8270,Alan Connor,,600 SUZUKI GSXR,22:19.6,109.991
4490,TT 2008 Relentless Supersport Junior TT 1 Results,2008,40,70,/TT-Database/competitors.aspx?ride_id=4490,Michael Crellin,,600 YAMAHA R6,1:22:45,109.428
9827,TT 2008 Relentless Supersport Junior TT 1 Results,2008,41,72,/TT-Database/competitors.aspx?ride_id=9827,Angelo Conti,,600 Honda,23:07.3,108.939
4341,TT 2008 Relentless Supersport Junior TT 1 Results,2008,42,73,/TT-Database/competitors.aspx?ride_id=4341,Peter Hounsell,,600 Honda,23:34.1,108.358
8458,TT 2008 Relentless Supersport Junior TT 1 Results,2008,43,44,/TT-Database/competitors.aspx?ride_id=8458,Keith STEWART,,600 Kawasaki ZX6,24:02.7,107.742
4310,TT 2008 Relentless Supersport Junior TT 2 Results,2008,1,5,/TT-Database/competitors.aspx?ride_id=4310,Bruce Anstey,,600 SUZUKI GSXR,13:35.7,123.041
8379,TT 2008 Relentless Supersport Junior TT 2 Results,2008,2,8,/TT-Database/competitors.aspx?ride_id=8379,Ian Hutchinson,,600 YAMAHA R6,14:09.8,122.099
4541,TT 2008 Relentless Supersport Junior TT 2 Results,2008,3,7,/TT-Database/competitors.aspx?ride_id=4541,Ryan Farquhar,,600 Kawasaki ZX6,14:23.1,121.733
3649,TT 2008 Relentless Supersport Junior TT 2 Results,2008,4,9,/TT-Database/competitors.aspx?ride_id=3649,Ian Lougher,,600 YAMAHA R6,14:40.6,121.258
9784,TT 2008 Relentless Supersport Junior TT 2 Results,2008,5,18,/TT-Database/competitors.aspx?ride_id=9784,Gary Johnson,,600 Honda CBR,14:45.0,121.138
8430,TT 2008 Relentless Supersport Junior TT 2 Results,2008,6,1,/TT-Database/competitors.aspx?ride_id=8430,Guy MARTIN,,600 Honda CBR,14:51.7,120.958
8607,TT 2008 Relentless Supersport Junior TT 2 Results,2008,7,2,/TT-Database/competitors.aspx?ride_id=8607,Conor Cummins,,600 YAMAHA R6,15:10.5,120.455
8649,TT 2008 Relentless Supersport Junior TT 2 Results,2008,8,23,/TT-Database/competitors.aspx?ride_id=8649,Michael Dunlop,,600 YAMAHA R6,15:33.7,119.838
4343,TT 2008 Relentless Supersport Junior TT 2 Results,2008,9,13,/TT-Database/competitors.aspx?ride_id=4343,Adrian Archibald,,600 YAMAHA R6,15:58.8,119.179
4538,TT 2008 Relentless Supersport Junior TT 2 Results,2008,10,15,/TT-Database/competitors.aspx?ride_id=4538,Dan Stewart,,600 YAMAHA R6,16:01.1,119.118
2691,TT 2008 Relentless Supersport Junior TT 2 Results,2008,11,21,/TT-Database/competitors.aspx?ride_id=2691,Roy Richardson,,600 YAMAHA R6,16:08.1,118.937
8625,TT 2008 Relentless Supersport Junior TT 2 Results,2008,12,20,/TT-Database/competitors.aspx?ride_id=8625,Mats Nilsson,,600 Honda CBR,16:09.9,118.89
4070,TT 2008 Relentless Supersport Junior TT 2 Results,2008,13,14,/TT-Database/competitors.aspx?ride_id=4070,Chris Palmer,,600 YAMAHA R6,16:10.7,118.867
8158,TT 2008 Relentless Supersport Junior TT 2 Results,2008,14,31,/TT-Database/competitors.aspx?ride_id=8158,Davy Morgan,,600 YAMAHA R6,16:24.8,118.502
4545,TT 2008 Relentless Supersport Junior TT 2 Results,2008,15,16,/TT-Database/competitors.aspx?ride_id=4545,Ian Pattinson,,600 Honda CBR,16:46.5,117.943
4391,TT 2008 Relentless Supersport Junior TT 2 Results,2008,16,25,/TT-Database/competitors.aspx?ride_id=4391,Carl Rennie,,600 SUZUKI GSXR,17:03.4,117.512
9850,TT 2008 Relentless Supersport Junior TT 2 Results,2008,17,35,/TT-Database/competitors.aspx?ride_id=9850,James Hillier,,600 SUZUKI GSXR,17:13.7,117.253
9851,TT 2008 Relentless Supersport Junior TT 2 Results,2008,18,33,/TT-Database/competitors.aspx?ride_id=9851,Jamie Robinson,,600 Honda CBR,17:20.7,117.075
8396,TT 2008 Relentless Supersport Junior TT 2 Results,2008,19,32,/TT-Database/competitors.aspx?ride_id=8396,Stephen Oates,,600 SUZUKI GSXR,17:31.6,116.8
9849,TT 2008 Relentless Supersport Junior TT 2 Results,2008,20,41,/TT-Database/competitors.aspx?ride_id=9849,Oliver Linsdell,,600 YAMAHA R6,17:32.5,116.779
4547,TT 2008 Relentless Supersport Junior TT 2 Results,2008,21,30,/TT-Database/competitors.aspx?ride_id=4547,Paul Owen,,600 Honda CBR,17:52.0,116.292
2779,TT 2008 Relentless Supersport Junior TT 2 Results,2008,22,39,/TT-Database/competitors.aspx?ride_id=2779,John Barton,,600 Honda CBR,18:09.7,115.851
9789,TT 2008 Relentless Supersport Junior TT 2 Results,2008,23,34,/TT-Database/competitors.aspx?ride_id=9789,Ian Mackman,,675 Triumph Daytona,18:18.0,115.648
8534,TT 2008 Relentless Supersport Junior TT 2 Results,2008,24,22,/TT-Database/competitors.aspx?ride_id=8534,Les SHAND,,600 SUZUKI GSXR,18:19.8,115.603
8349,TT 2008 Relentless Supersport Junior TT 2 Results,2008,25,38,/TT-Database/competitors.aspx?ride_id=8349,John Burrows,,600 YAMAHA R6,1:18:21,115.574
4480,TT 2008 Relentless Supersport Junior TT 2 Results,2008,26,24,/TT-Database/competitors.aspx?ride_id=4480,Paul Dobbs,,600 YAMAHA R6,19:08.0,114.428
8535,TT 2008 Relentless Supersport Junior TT 2 Results,2008,27,62,/TT-Database/competitors.aspx?ride_id=8535,Tim MAHER,,600 Kawasaki ZX6,19:40.3,113.657
8629,TT 2008 Relentless Supersport Junior TT 2 Results,2008,28,43,/TT-Database/competitors.aspx?ride_id=8629,Kiaran Hankin,,600 Honda CBR,19:50.3,113.419
9823,TT 2008 Relentless Supersport Junior TT 2 Results,2008,29,59,/TT-Database/competitors.aspx?ride_id=9823,Robert Barber,,675 Triumph Daytona,20:10.5,112.044
3604,TT 2008 Relentless Supersport Junior TT 2 Results,2008,30,40,/TT-Database/competitors.aspx?ride_id=3604,Jim Hodson,,600 Honda CBR,20:16.5,112.802
9853,TT 2008 Relentless Supersport Junior TT 2 Results,2008,31,77,/TT-Database/competitors.aspx?ride_id=9853,Sergio Romero,,600 Honda CBR,1:20:30,112.487
3082,TT 2008 Relentless Supersport Junior TT 2 Results,2008,32,67,/TT-Database/competitors.aspx?ride_id=3082,Chris McGahan,,600 YAMAHA R6,20:36.8,112.328
8532,TT 2008 Relentless Supersport Junior TT 2 Results,2008,33,45,/TT-Database/competitors.aspx?ride_id=8532,Paul SHOESMITH,,600 YAMAHA R6,20:38.2,112.297
9790,TT 2008 Relentless Supersport Junior TT 2 Results,2008,34,71,/TT-Database/competitors.aspx?ride_id=9790,David Hewson,,600 Kawasaki ZX6,20:41.0,112.232
8280,TT 2008 Relentless Supersport Junior TT 2 Results,2008,35,78,/TT-Database/competitors.aspx?ride_id=8280,Eric Wilson,,600 YAMAHA R6,21:10.6,111.549
9831,TT 2008 Relentless Supersport Junior TT 2 Results,2008,36,75,/TT-Database/competitors.aspx?ride_id=9831,Alessio Corradi,,675 Triumph Daytona,21:37.2,110.943
3704,TT 2008 Relentless Supersport Junior TT 2 Results,2008,37,58,/TT-Database/competitors.aspx?ride_id=3704,John Crellin,,600 YAMAHA R6,21:41.8,110.839
4490,TT 2008 Relentless Supersport Junior TT 2 Results,2008,38,70,/TT-Database/competitors.aspx?ride_id=4490,Michael Crellin,,600 YAMAHA R6,22:23.1,109.914
4341,TT 2008 Relentless Supersport Junior TT 2 Results,2008,39,73,/TT-Database/competitors.aspx?ride_id=4341,Peter Hounsell,,600 Honda CBR,23:11.6,108.845
9827,TT 2008 Relentless Supersport Junior TT 2 Results,2008,40,72,/TT-Database/competitors.aspx?ride_id=9827,Angelo Conti,,600 Honda CBR,23:51.5,107.982
3882,TT 2008 Relentless Supersport Junior TT 2 Results,2008,41,49,/TT-Database/competitors.aspx?ride_id=3882,Dave Madsen-Mygdal,,600 YAMAHA R6,24:20.2,107.37
4578,TT 2008 Sure Mobile Sidecar TT Race 2 Results,2008,1,2,/TT-Database/competitors.aspx?ride_id=4578,Nick Crowe,&amp; Mark Cox,600 LCR Honda,59:34.8,113.989
3753,TT 2008 Sure Mobile Sidecar TT Race 2 Results,2008,2,1,/TT-Database/competitors.aspx?ride_id=3753,Dave Molyneux,&amp; Daniel Sayle,600 DMR Suzuki,59:45.3,113.654
3941,TT 2008 Sure Mobile Sidecar TT Race 2 Results,2008,3,3,/TT-Database/competitors.aspx?ride_id=3941,John Holden,&amp; Andrew Winkle,600 LCR Suzuki,00:19.3,112.585
4306,TT 2008 Sure Mobile Sidecar TT Race 2 Results,2008,4,5,/TT-Database/competitors.aspx?ride_id=4306,Steve Norbury,&amp; Rick Long,600 SHELBOURNE YAMAHA,00:33.6,112.144
8435,TT 2008 Sure Mobile Sidecar TT Race 2 Results,2008,5,4,/TT-Database/competitors.aspx?ride_id=8435,Klaus KLAFFENBOCK,&amp; Christian Parzer,600 LCR Honda,00:34.5,112.117
9832,TT 2008 Sure Mobile Sidecar TT Race 2 Results,2008,6,9,/TT-Database/competitors.aspx?ride_id=9832,Tim Reeves,&amp; Patrick Farrance,600 LCR Suzuki,00:59.8,111.342
8615,TT 2008 Sure Mobile Sidecar TT Race 2 Results,2008,7,11,/TT-Database/competitors.aspx?ride_id=8615,Phil Dongworth,&amp; Stuart Castles,600 IRESON HONDA,01:16.7,110.83
8239,TT 2008 Sure Mobile Sidecar TT Race 2 Results,2008,8,6,/TT-Database/competitors.aspx?ride_id=8239,Simon Neary,&amp; Jamie Winn,600 Baker Suzuki,01:19.3,110.751
8434,TT 2008 Sure Mobile Sidecar TT Race 2 Results,2008,9,7,/TT-Database/competitors.aspx?ride_id=8434,Nigel CONNOLE,&amp; Dipash Chauhan,600 LCR Honda,01:51.1,109.801
9793,TT 2008 Sure Mobile Sidecar TT Race 2 Results,2008,10,19,/TT-Database/competitors.aspx?ride_id=9793,Douglas Wright,&amp; Stuart Bond,600 Shelbourne Honda,02:16.7,109.049
4123,TT 2008 Sure Mobile Sidecar TT Race 2 Results,2008,11,18,/TT-Database/competitors.aspx?ride_id=4123,Greg Lambert,&amp; Sally Wilson,600 DMR HONDA,02:40.1,108.37
4400,TT 2008 Sure Mobile Sidecar TT Race 2 Results,2008,12,12,/TT-Database/competitors.aspx?ride_id=4400,Gary Bryan,&amp; Robert  Bell,600 Baker Yamaha,02:40.4,108.36
8436,TT 2008 Sure Mobile Sidecar TT Race 2 Results,2008,13,15,/TT-Database/competitors.aspx?ride_id=8436,Tony ELMER,&amp; Darren Marshall,600 Ireson Yamaha,03:16.4,107.334
2461,TT 2008 Sure Mobile Sidecar TT Race 2 Results,2008,14,29,/TT-Database/competitors.aspx?ride_id=2461,Neil Kelly,&amp; Jason O'Connor,600 IRESON HONDA,03:24.9,107.094
4160,TT 2008 Sure Mobile Sidecar TT Race 2 Results,2008,15,10,/TT-Database/competitors.aspx?ride_id=4160,Conrad Harrison,&amp; Kerry Williams,600 Shelbourne Honda,03:33.0,106.866
2679,TT 2008 Sure Mobile Sidecar TT Race 2 Results,2008,16,22,/TT-Database/competitors.aspx?ride_id=2679,Bill Currie,&amp; Philip Bridge,600 LCR Yamaha,03:46.2,106.498
3754,TT 2008 Sure Mobile Sidecar TT Race 2 Results,2008,17,20,/TT-Database/competitors.aspx?ride_id=3754,Tony Baker,&amp; Fiona Baker-Milligan,600 Baker Suzuki,04:27.5,105.362
4512,TT 2008 Sure Mobile Sidecar TT Race 2 Results,2008,18,21,/TT-Database/competitors.aspx?ride_id=4512,Roger Stockton,&amp; Peter Alton,600 Baker Yamaha,04:27.6,105.358
4450,TT 2008 Sure Mobile Sidecar TT Race 2 Results,2008,19,17,/TT-Database/competitors.aspx?ride_id=4450,Andy Laidlow,&amp; Martin Hull,600 LCR Suzuki,1:04:52,104.698
4552,TT 2008 Sure Mobile Sidecar TT Race 2 Results,2008,20,38,/TT-Database/competitors.aspx?ride_id=4552,Peter Farrelly,&amp; Jason Miller,600 MR Equipe Suzuki,05:02.2,104.424
9836,TT 2008 Sure Mobile Sidecar TT Race 2 Results,2008,21,36,/TT-Database/competitors.aspx?ride_id=9836,Mark Brown,&amp; David Brown,600 IRESON HONDA,05:25.5,103.541
4407,TT 2008 Sure Mobile Sidecar TT Race 2 Results,2008,22,28,/TT-Database/competitors.aspx?ride_id=4407,Tony Thirkell,&amp; Nigel Barlow,600 MR Equipe Honda,05:39.3,103.441
4406,TT 2008 Sure Mobile Sidecar TT Race 2 Results,2008,23,54,/TT-Database/competitors.aspx?ride_id=4406,Keith Walters,&amp; Alun Thomas,600 IRESON HONDA,05:52.4,103.098
4353,TT 2008 Sure Mobile Sidecar TT Race 2 Results,2008,24,34,/TT-Database/competitors.aspx?ride_id=4353,Bryan Pedder,&amp; Rod Steadman,600 Windle Yamaha,06:03.3,102.814
9814,TT 2008 Sure Mobile Sidecar TT Race 2 Results,2008,25,35,/TT-Database/competitors.aspx?ride_id=9814,Mike Roscher,&amp; Michael Hilderbrand,600 DMR HONDA,06:16.9,102.464
8389,TT 2008 Sure Mobile Sidecar TT Race 2 Results,2008,26,43,/TT-Database/competitors.aspx?ride_id=8389,Francois Leblond,&amp; Sylvie Leblond,600 Shelbourne Suzuki,06:21.4,102.346
8407,TT 2008 Sure Mobile Sidecar TT Race 2 Results,2008,27,40,/TT-Database/competitors.aspx?ride_id=8407,John Saunders,&amp; Loic Ansquer,600 MR Equipe Suzuki,06:28.2,102.172
3467,TT 2008 Sure Mobile Sidecar TT Race 2 Results,2008,28,31,/TT-Database/competitors.aspx?ride_id=3467,Rod Bellas,&amp; Geoff Knight,600 BLR Honda,06:34.9,102
8284,TT 2008 Sure Mobile Sidecar TT Race 2 Results,2008,29,49,/TT-Database/competitors.aspx?ride_id=8284,Geoff Smale,&amp; Lee Barrett,600 DMR HONDA,06:49.0,101.641
8621,TT 2008 Sure Mobile Sidecar TT Race 2 Results,2008,30,48,/TT-Database/competitors.aspx?ride_id=8621,Wayne Lockey,&amp; Mark Howard,600 Ireson Yamaha,07:00.3,101.356
4969,TT 2008 Sure Mobile Sidecar TT Race 2 Results,2008,31,46,/TT-Database/competitors.aspx?ride_id=4969,Jean-Claude Huet,&amp; Johnathan Huet,600 LCR Suzuki,07:02.1,101.311
3327,TT 2008 Sure Mobile Sidecar TT Race 2 Results,2008,32,24,/TT-Database/competitors.aspx?ride_id=3327,Mick Harvey,&amp; Steve Taylor,600 Harvey Suzuki,07:17.0,100.937
4059,TT 2008 Sure Mobile Sidecar TT Race 2 Results,2008,33,52,/TT-Database/competitors.aspx?ride_id=4059,Brian Alflatt,&amp; Herve Chenu,600 Baker Suzuki,07:37.3,100.432
9817,TT 2008 Sure Mobile Sidecar TT Race 2 Results,2008,34,57,/TT-Database/competitors.aspx?ride_id=9817,David Hirst,&amp; Paul Lowther,600 Shelbourne Honda,07:51.6,100.078
4057,TT 2008 Sure Mobile Sidecar TT Race 2 Results,2008,35,44,/TT-Database/competitors.aspx?ride_id=4057,Wally Saunders,&amp; Eddie Kiff,600 Ireson Yamaha,08:06.6,99.713
9805,TT 2008 Sure Mobile Sidecar TT Race 2 Results,2008,36,55,/TT-Database/competitors.aspx?ride_id=9805,Robert Handcock,&amp; Mathew Buckley,600 Baker Yamaha,08:08.0,99.677
4508,TT 2008 Sure Mobile Sidecar TT Race 2 Results,2008,37,51,/TT-Database/competitors.aspx?ride_id=4508,Claude Montagnier,&amp; Laurent Seyeux,600 LCR Kawasaki,08:48.8,98.693
4409,TT 2008 Sure Mobile Sidecar TT Race 2 Results,2008,38,32,/TT-Database/competitors.aspx?ride_id=4409,Howard Baker,&amp; Mike Killingsworth,600 Shelbourne Honda,08:53.8,98.574
9819,TT 2008 Sure Mobile Sidecar TT Race 2 Results,2008,39,45,/TT-Database/competitors.aspx?ride_id=9819,Matthew Sayle,&amp; Tony Palacio,600 Windle Suzuki,09:41.5,97.45
4357,TT 2008 Sure Mobile Sidecar TT Race 2 Results,2008,40,47,/TT-Database/competitors.aspx?ride_id=4357,Peter Allebone,&amp; Bob Dowty,600 MR Equipe Suzuki,10:02.1,96.972
8522,TT 2008 Sure Mobile Sidecar TT Race 2 Results,2008,41,56,/TT-Database/competitors.aspx?ride_id=8522,Ruth LAIDLOW,&amp; Julie Hanks-Elliott,600 LCR Suzuki,10:16.0,96.652
9844,TT 2008 Sure Mobile Sidecar TT Race 2 Results,2008,42,58,/TT-Database/competitors.aspx?ride_id=9844,Michael Lines,&amp; Mike Aylott,600 Shelbourne Honda,13:46.3,92.061
8387,TT 2008 Sure Mobile Sidecar TT Race 2 Results,2008,43,53,/TT-Database/competitors.aspx?ride_id=8387,Andy King,&amp; Steve Pooley,600 IRESON HONDA,15:27.1,90.01
4307,TT 2008 Dainese Senior TT Results,2008,1,3,/TT-Database/competitors.aspx?ride_id=4307,John McGuinness,,1000 Honda,46:47.7,127.186
8526,TT 2008 Dainese Senior TT Results,2008,2,6,/TT-Database/competitors.aspx?ride_id=8526,Cameron DONALD,,1000 SUZUKI GSXR,47:38.6,126.183
8379,TT 2008 Dainese Senior TT Results,2008,3,8,/TT-Database/competitors.aspx?ride_id=8379,Ian Hutchinson,,1000 YAMAHA R1,48:29.4,125.198
4541,TT 2008 Dainese Senior TT Results,2008,4,11,/TT-Database/competitors.aspx?ride_id=4541,Ryan Farquhar,,1000 Kawasaki ZX10,48:47.5,124.852
9782,TT 2008 Dainese Senior TT Results,2008,5,10,/TT-Database/competitors.aspx?ride_id=9782,Steve Plater,,1000 YAMAHA R1,49:22.0,124.195
9784,TT 2008 Dainese Senior TT Results,2008,6,16,/TT-Database/competitors.aspx?ride_id=9784,Gary Johnson,,1000 Honda,49:42.4,123.81
3649,TT 2008 Dainese Senior TT Results,2008,7,9,/TT-Database/competitors.aspx?ride_id=3649,Ian Lougher,,1000 YAMAHA R1,49:59.3,123.493
4391,TT 2008 Dainese Senior TT Results,2008,8,14,/TT-Database/competitors.aspx?ride_id=4391,Carl Rennie,,1000 SUZUKI GSXR,50:16.1,123.18
4538,TT 2008 Dainese Senior TT Results,2008,9,20,/TT-Database/competitors.aspx?ride_id=4538,Dan Stewart,,1000 Honda,50:30.9,122.905
8649,TT 2008 Dainese Senior TT Results,2008,10,19,/TT-Database/competitors.aspx?ride_id=8649,Michael Dunlop,,1000 YAMAHA R1,51:03.6,122.301
4974,TT 2008 Dainese Senior TT Results,2008,11,21,/TT-Database/competitors.aspx?ride_id=4974,Mark Parrett,,1000 YAMAHA R1,51:35.6,121.717
4545,TT 2008 Dainese Senior TT Results,2008,12,18,/TT-Database/competitors.aspx?ride_id=4545,Ian Pattinson,,1000 SUZUKI GSXR,51:51.9,121.421
